Actual AQI,AQI predicted
58.0,84.67596841428514
62.0,92.4742543054179
76.0,89.12321492973024
67.0,93.78728979019677
74.0,87.69615756919833
72.0,97.48366776282302
79.0,88.03346181313962
105.0,113.07165571734251
79.0,78.02212411217448
67.0,97.10361444683474
70.0,89.00448408692948
94.0,127.21369885807474
165.0,150.66498068239946
194.0,136.9576175457122
139.0,157.29420546576375
262.0,217.40731579702134
276.0,162.54611358165127
165.0,139.54532201631366
159.0,144.66629568506096
113.0,111.3947617724696
137.0,163.4166399015867
191.0,174.43874967303637
231.0,138.12590762437122
167.0,144.17169226464011
144.0,129.17603923474007
123.0,113.67671271032306
90.0,115.69048079094442
90.0,97.69359817837635
80.0,98.29942301934973
91.0,102.63446255155124
91.0,115.19559506294804
102.0,96.31171177284814
120.0,98.96238688142364
92.0,88.506703565209
72.0,90.31644592737544
95.0,84.40426858869635
80.0,86.19633901445857
70.0,89.3162157140954
77.0,94.79937643852517
66.0,75.50878235318532
73.0,82.88163019092401
60.0,87.56624326095685
81.0,94.98330034233707
69.0,99.79670584809506
82.0,100.75434187941222
84.0,92.59726459748981
74.0,88.81782153331304
71.0,102.73635628872239
76.0,95.48828740053756
91.0,105.2150214833826
77.0,96.98396849248056
79.0,100.8706228826313
93.0,103.82223599279146
75.0,93.65496473445714
73.0,95.90191831465337
76.0,98.71054955470501
71.0,86.46784012067556
81.0,92.58575883258891
116.0,109.81186592312991
109.0,120.87591768645018
92.0,98.39201955706062
74.0,82.54336942174007
63.0,103.26175036764137
77.0,93.71655154018373
119.0,114.95035488601428
94.0,109.02110260299868
104.0,103.03781615355109
76.0,92.97686522243093
92.0,116.06806054526244
85.0,74.21150079972116
96.0,116.08860334720697
84.0,98.84142624710442
86.0,120.16045666499105
99.0,96.418617169855
80.0,94.46733669920648
78.0,87.11533289145171
73.0,96.888682131839
70.0,89.83299724611183
117.0,144.2533554709816
131.0,99.74386800051303
77.0,86.01135890590994
169.0,177.40136050975732
203.0,154.71034531618955
221.0,151.60389256306684
164.0,101.87011825962973
85.0,103.03392637718757
74.0,88.06878159857021
81.0,96.77381394024862
73.0,75.3017907506656
82.0,136.55153405400046
144.0,125.25955380863451
120.0,80.15520168788268
84.0,95.3524135612886
149.0,85.34570009989575
202.0,102.59542213933648
96.0,90.54953507274394
96.0,91.12358089837247
71.0,81.70801107270785
48.0,68.00848981848658
61.0,95.7388388855796
82.0,88.08003438571788
55.0,66.02516274796491
80.0,104.00696554257472
86.0,83.22639709485932
101.0,90.62914061060877
99.0,90.96521740839239
76.0,108.00095493521611
90.0,78.54206516077939
86.0,88.8115190784011
91.0,84.34931601273738
91.0,109.30586589989866
81.0,93.01420415247385
81.0,84.50095556538673
109.0,139.49993925116684
127.0,89.04290214017975
92.0,119.68130460243377
93.0,95.91662246684471
84.0,90.88501139546543
86.0,102.79307195723186
93.0,89.66364985874146
82.0,98.12397132956545
136.0,135.9487408679646
104.0,86.23045399355632
78.0,75.65358954783824
82.0,72.33122418929594
84.0,67.50794060278065
73.0,73.82597696846636
64.0,79.52080566063378
68.0,95.59766711683275
79.0,80.81167632448867
73.0,82.67920683917416
77.0,89.8709388262295
77.0,89.58969380330876
77.0,73.82323017601124
67.0,71.03107238421495
68.0,80.75740822128698
67.0,88.05630021220098
71.0,89.62012882451033
87.0,118.86181713073175
98.0,128.640727976208
137.0,158.31283338995019
156.0,123.04828137454608
116.0,146.06346994649948
104.0,131.3286642200129
106.0,122.91812751957077
81.0,139.418105034883
78.0,98.64404778308513
66.0,80.44709959885381
62.0,65.3227888672208
58.0,93.11735881284821
62.0,81.80778852242815
78.0,86.80622771105956
68.0,99.94775950464009
75.0,95.63161061584753
75.0,92.79692556156779
77.0,100.0586150293933
89.0,106.65427040807968
94.0,102.3933177505467
86.0,98.2665439732642
146.0,120.06088447490673
90.0,125.04157809519542
83.0,96.24274659476913
77.0,92.92419157162719
76.0,135.00648129694622
277.0,309.71142422155447
431.0,363.0735846743189
213.0,126.18533991783181
72.0,93.6805866301423
70.0,98.04791388185151
114.0,140.56282466806016
115.0,124.54298211071364
100.0,101.69430443916612
68.0,91.06459810285159
70.0,89.50962393813104
83.0,119.86345352697323
113.0,133.60684538458662
88.0,72.17597359324562
75.0,112.09347848699939
99.0,83.37418543204629
70.0,90.35499647539191
62.0,92.07293660159763
66.0,86.23956999020996
58.0,76.43368421582174
68.0,92.48342065120002
68.0,97.56968619934028
74.0,103.22856500004865
70.0,109.80372665994516
103.0,141.88512465902278
146.0,150.59488598853358
163.0,163.33315808495595
110.0,119.29594809640606
91.0,91.79653333813111
68.0,114.11322171552888
96.0,127.01049319219867
108.0,131.96426410836665
82.0,90.39350606138743
62.0,82.76127758326001
69.0,79.77290001393597
61.0,76.89910084698431
64.0,110.53902793898402
126.0,161.5012486994945
158.0,156.35191038844073
184.0,179.08026787406757
136.0,126.33176598897793
87.0,104.1815980415376
71.0,115.83926065163232
75.0,106.80495995996428
69.0,85.15286738907882
57.0,93.2800030967705
71.0,121.65101867338883
90.0,116.07547534070807
86.0,116.15819771421627
76.0,100.10608082512398
70.0,110.50296450909505
143.0,182.59653449701509
175.0,151.1558666807655
156.0,152.42893876251398
163.0,155.04313226113413
153.0,142.86980211530533
126.0,123.67390185136387
93.0,102.38618224189574
81.0,107.03680681014323
95.0,126.90200821941195
107.0,122.48816863116362
102.0,120.58920246641054
97.0,119.22988059684198
91.0,122.22387445333158
78.0,111.353836484596
93.0,116.08515188376799
109.0,131.65188039102003
89.0,101.09132201905598
83.0,118.98793859043533
88.0,114.4962212254085
113.0,158.87025722207028
186.0,163.76671448915263
148.0,137.03879530851844
95.0,121.92053464916322
108.0,114.81945417152775
77.0,102.59781225185074
89.0,105.19675860366519
94.0,113.02627320514317
105.0,118.34166109585914
184.0,191.96991381664458
176.0,148.02152982710945
158.0,162.32403185618597
136.0,136.01919145673986
124.0,149.42878877646908
121.0,133.810269014406
96.0,137.7852313288974
179.0,155.63536528967873
156.0,162.9981442515969
258.0,271.80702022533296
207.0,160.54135331989463
147.0,145.79612527587528
134.0,152.76828519694783
161.0,159.99290147988134
129.0,157.6485802244485
164.0,166.86587767637653
140.0,169.78496337248143
180.0,190.87320009683842
167.0,149.75332726842183
149.0,157.52501552922232
164.0,157.84498960936182
187.0,165.16356441002708
172.0,152.32020223305284
161.0,157.24801554333752
165.0,149.04827360451733
155.0,154.1108818206744
148.0,150.64293997307243
159.0,161.2727179883697
135.0,146.79588319188565
167.0,160.0470274875803
164.0,149.11992494577368
123.0,102.24545239092537
79.0,102.69690359885826
94.0,109.79842961882936
78.0,92.04319290268558
78.0,96.57859480230181
107.0,111.88652819196918
113.0,119.13106361969237
131.0,117.24577403927417
88.0,108.73379640713884
130.0,150.7814192570873
138.0,129.00497413785638
99.0,142.35990327792047
119.0,129.88755941560777
113.0,127.3721982103834
133.0,146.2960187323252
150.0,139.00225454343664
118.0,134.1565003194978
146.0,145.22149278725186
118.0,126.72252253158703
95.0,112.51457535762526
88.0,110.97204627980776
73.0,90.30552648874364
76.0,114.57321391672832
117.0,149.29486618775564
182.0,172.23362027880165
234.0,184.75366065945312
138.0,120.42443596437457
115.0,121.55961660147294
113.0,128.16997975140157
93.0,102.3990998156577
83.0,111.45832947627177
113.0,138.04686875035554
174.0,163.05424054628412
126.0,132.9395194767058
128.0,141.39359242035795
128.0,135.36481262589098
118.0,170.93190877478295
153.0,88.0100052738848
74.0,82.57172044780285
69.0,88.24396797405767
78.0,81.25009594208669
81.0,102.76425255345488
89.0,132.03932636822594
88.0,119.48726945400888
108.0,137.98594356704868
115.0,127.50858475160084
93.0,115.96640199500992
94.0,122.85455577120437
127.0,138.31287446657757
117.0,113.9526826945854
109.0,117.96197438355806
109.0,115.29605581576602
90.0,85.04350519196986
70.0,79.35988573274204
69.0,96.59133085917848
75.0,109.01348642924995
86.0,120.37667318584244
67.0,94.8535778111872
68.0,90.05023434831928
71.0,108.42270579132847
81.0,112.1074834945593
103.0,109.27298210940174
84.0,98.8809081908223
62.0,92.20601520243495
70.0,112.72183277782689
66.0,118.22642641414586
66.0,102.08892364988078
61.0,83.83309171731767
63.0,106.42984942865051
61.0,78.76114667377183
59.0,69.4228627484305
61.0,78.95077532129083
62.0,81.85645373306083
56.0,103.0338836187359
71.0,87.6845316651817
65.0,99.29288139833695
66.0,94.96181973671388
55.0,91.12973042045893
65.0,99.45264908397424
76.0,117.6088206938512
78.0,112.68967720216554
89.0,115.0712095309103
74.0,107.59981148719316
62.0,89.2072465265477
59.0,94.12442567867335
68.0,111.42209933328446
92.0,156.19430042892347
112.0,158.64581408423396
111.0,128.60081425690504
127.0,173.74253029843354
128.0,120.73173506922318
77.0,108.94114946899344
75.0,138.23566302913912
77.0,89.9710212002273
94.0,92.05776979113408
80.0,86.854512298584
70.0,85.96606710032492
74.0,81.80827082028719
77.0,93.14193982977818
71.0,91.41269830998134
79.0,96.16645610737021
81.0,91.10270583615407
82.0,86.89875366178974
70.0,120.22890538518632
81.0,105.53806859945804
66.0,99.33478967928262
64.0,108.61622598927893
82.0,129.30440035527945
84.0,109.77298520102318
73.0,106.22644802613908
64.0,88.90530060125914
65.0,104.74625367971062
79.0,123.65662465228132
77.0,115.97563134410294
88.0,112.966188960356
82.0,112.80231832616047
85.0,128.378964621581
98.0,129.26049164125655
124.0,138.47206075382536
98.0,123.70484869241268
83.0,123.7080355592763
86.0,107.4503986304525
79.0,116.82130444183177
66.0,95.92367074582903
71.0,97.216369655364
67.0,105.01318736122407
73.0,95.98682774672892
73.0,102.75110886662631
88.0,107.2635821882292
88.0,113.99586135799245
91.0,114.83254697922729
97.0,136.4915128294654
114.0,113.42088245057275
86.0,128.59122712670646
99.0,114.24280206162966
90.0,116.64721618831277
104.0,122.33633104451548
107.0,125.39282961495786
107.0,123.22434166913835
102.0,128.48632313435328
109.0,120.94902417145137
101.0,128.72057476122782
112.0,128.85872775936326
133.0,146.2517517023968
127.0,120.18059633956409
98.0,123.87399345918166
135.0,156.40417442176235
150.0,137.51013006891498
150.0,163.53218520065576
159.0,118.22927427095593
93.0,117.42003949270104
97.0,119.22645677321819
128.0,147.3087971649938
135.0,118.20357066617363
80.0,117.98035917379758
106.0,125.30736031217845
103.0,117.6891860221388
97.0,108.4075507350307
77.0,102.12292861400034
84.0,105.46135243599343
76.0,105.92968870968065
92.0,109.97790478894213
79.0,99.97036526409563
66.0,97.85359748215457
69.0,107.70627111433116
79.0,109.27968060326162
71.0,99.37050443082836
70.0,107.16034301973451
87.0,121.68341235620136
101.0,111.35578081500338
87.0,111.86856072956863
68.0,94.67341337836191
63.0,100.90101678119818
63.0,102.8602538857132
95.0,120.60578450743002
97.0,124.30551325412299
78.0,109.38691402257433
93.0,114.50948857549768
80.0,113.64105639515823
91.0,103.71005819689877
71.0,108.65092306936788
79.0,115.57295063996752
107.0,124.3408092626559
123.0,125.15327458242793
96.0,98.89398353004016
57.0,81.56562231746071
54.0,84.85022825802479
63.0,106.38119272327489
87.0,88.70059599427752
60.0,78.56690780137296
60.0,96.19617620549799
71.0,90.29921833695704
61.0,69.30563286899334
53.0,83.39616966172704
76.0,130.312876363516
126.0,123.52005606312439
111.0,114.7549057818366
152.0,139.59625437444777
148.0,157.58719562490575
161.0,117.0879682386301
74.0,95.46477317269122
71.0,99.94079021830845
106.0,118.66328887801635
81.0,92.96128691460541
70.0,96.19165890298814
62.0,89.66445564927535
58.0,95.55117959325086
89.0,115.87507897057797
83.0,92.9456797184408
65.0,105.52052129831466
84.0,119.76228761396226
83.0,118.5819662006055
87.0,132.6035412112272
111.0,117.88129167450646
93.0,132.13001272982166
108.0,116.24300437971685
118.0,146.32991961718056
115.0,95.39251761188032
68.0,105.91901143730232
79.0,103.51228360223583
70.0,107.51343608061913
86.0,111.96698960130954
161.0,153.7785483787792
112.0,108.19779469952333
97.0,109.44470390176284
96.0,98.83059117522981
92.0,109.33479338170656
80.0,81.69328365706492
92.0,124.3316211576433
109.0,112.08142459075385
108.0,112.45738044366517
89.0,109.1694009634235
111.0,89.35466100020219
107.0,105.15413764214087
93.0,125.78043771577659
111.0,80.05427683107536
54.0,75.06467852040291
58.0,132.98665000999927
157.0,128.28181381390684
82.0,89.64493155941813
66.0,77.19188219328416
63.0,69.25959099853783
66.0,86.0505471492471
75.0,100.29343000070192
81.0,88.02461962961367
65.0,93.2857333009075
69.0,99.23465178136057
96.0,132.7386287576615
164.0,146.3843611753678
147.0,123.24758483568678
90.0,115.3440874593572
82.0,101.19057287270452
65.0,102.65708416202733
70.0,102.92245278244587
68.0,85.36698584887597
77.0,95.01221678082655
67.0,90.1353849327341
91.0,109.61622892076002
110.0,139.9871180482203
124.0,131.58418312679675
218.0,269.10105663278046
170.0,143.9140368348559
160.0,147.13975023850898
140.0,142.00111935945728
144.0,156.5636064245281
126.0,139.72639520062984
115.0,138.69169527428312
158.0,152.27297489045247
98.0,93.6090420690281
78.0,87.28454350202264
83.0,86.49314403767167
89.0,86.41195401648113
65.0,95.41971493736149
167.0,164.92453859826378
85.0,105.95874317810787
72.0,126.6040674496206
128.0,134.26655456700877
96.0,116.97448944192692
133.0,147.17541035786377
137.0,148.11668598074857
155.0,163.02183907898055
185.0,176.85984033727814
231.0,204.9844367019567
210.0,168.19299740723568
135.0,115.18913346800736
68.0,75.84402562335427
71.0,87.06507233510781
78.0,90.71351089267377
70.0,83.72984758052888
72.0,106.67603519145689
65.0,73.74871503710034
60.0,77.02073697883074
70.0,114.98447079944047
162.0,173.0247107393825
234.0,195.45025964798816
211.0,164.54472671221285
141.0,145.4200895477755
123.0,133.93570990939574
90.0,113.37851469220644
79.0,115.55893978984614
96.0,127.16450692668602
74.0,82.44244537054396
67.0,94.78041112252406
80.0,80.39445372123828
86.0,97.29615426090665
87.0,114.31135513008861
129.0,162.25660555250522
221.0,178.70531587555695
224.0,178.5859482497028
222.0,177.90363018816853
196.0,165.25007392875634
195.0,171.01004527811733
154.0,124.48133297430473
86.0,121.96925685735202
149.0,169.89063423212804
155.0,126.8534628935646
89.0,131.81092584217
148.0,152.8200103793547
90.0,92.8981445260854
78.0,115.09883077728955
81.0,103.73840154632495
82.0,115.1543855250534
109.0,133.64702680099523
137.0,144.1418790179336
150.0,162.82493750618346
217.0,177.41279806941736
182.0,208.12330080751136
160.0,145.34768304093615
205.0,196.67426281515722
211.0,181.72585186021078
150.0,145.2143110709946
212.0,221.26939527943014
158.0,128.73632562361104
167.0,185.0688835121567
192.0,158.1845985619783
116.0,155.22636690696817
186.0,174.09354693355965
168.0,145.8101868449456
108.0,135.87338811527735
185.0,182.7298490451641
181.0,169.67604318807116
199.0,226.0355130899382
183.0,138.94248560318897
105.0,111.18606220754249
110.0,142.9920780065134
115.0,129.6876562148873
97.0,124.80473602309038
111.0,151.13863054421458
140.0,154.93514388872293
131.0,138.88860486955338
102.0,107.99004327760407
98.0,137.72336270485434
176.0,150.03844826705796
92.0,96.92199984787496
99.0,117.8530504529905
73.0,87.0047511725737
68.0,73.48140586694998
70.0,73.26683706417182
71.0,84.50402887877135
84.0,123.43258235227813
120.0,132.79727606719763
144.0,159.61847441129692
147.0,120.84057969028304
99.0,116.82385102853081
84.0,94.27236227110228
86.0,115.6537172771784
115.0,116.5928183172147
149.0,136.39960286874202
138.0,124.70659619105105
87.0,91.24149922532587
77.0,79.00624041432943
67.0,72.88961536967832
77.0,116.8450387609221
126.0,135.88507796649657
200.0,201.2731210194782
283.0,285.8926560004585
187.0,112.26795526548246
87.0,106.23760166773457
93.0,103.41162853048026
80.0,83.21551554989766
78.0,71.4540770458202
66.0,81.19559483728466
75.0,104.06446402998641
104.0,115.55751395836184
101.0,98.92730085996361
89.0,102.6679917213874
105.0,144.92351711503431
279.0,299.75447415657436
127.0,90.72242462578829
100.0,156.64290024526193
102.0,192.5603050652785
252.0,285.37321831544045
128.0,108.5509018044689
76.0,101.39305255594306
87.0,132.90645449541952
111.0,124.2908518232027
105.0,101.14880234618029
85.0,96.07921682034622
90.0,100.0757579297383
83.0,98.68093969451625
66.0,87.8230962849803
89.0,127.0319828955899
143.0,153.8306578911757
155.0,128.37295399618543
100.0,123.77542028269258
86.0,122.90146337828288
106.0,134.19119160775847
86.0,108.61044946356729
87.0,104.18324111902271
103.0,128.0371754772961
138.0,109.07567322442168
102.0,104.13672856929327
95.0,97.03799995631182
83.0,93.46477821452997
83.0,96.57235841762584
87.0,109.31406143234047
81.0,95.47451040465587
81.0,101.45610716121921
73.0,102.85375778045717
81.0,99.92589162667319
100.0,127.88069076701025
130.0,132.99394653175628
126.0,109.72978591324421
117.0,107.29596390486266
89.0,88.39231893023535
100.0,92.28564525887296
101.0,91.41618893850816
99.0,87.3555330071395
98.0,115.18340389182075
112.0,95.4118820144413
111.0,124.53638420288961
110.0,120.0304362107647
100.0,95.27681501697506
79.0,96.00745131869496
76.0,89.3403051406937
76.0,80.21622417737828
70.0,72.7782644421796
73.0,68.81938212551253
62.0,62.016038793665125
66.0,78.71996035576332
81.0,78.39053915331289
85.0,84.78214077019055
74.0,76.72019374688789
74.0,81.95956973647986
73.0,82.63847855205799
76.0,86.11996764530421
75.0,89.16434232729344
69.0,78.57349892504021
71.0,79.98475808661907
75.0,81.82730171348675
78.0,93.2394080424406
80.0,87.0224411913883
78.0,87.60334155064831
78.0,88.83688781118603
80.0,96.4724024816675
79.0,98.85890272434703
82.0,96.4863979886228
83.0,98.26777969725163
75.0,103.69561025124666
79.0,99.45372674611532
77.0,98.21748714086807
126.0,158.21894649540658
150.0,125.13394253271997
135.0,142.55425169741525
145.0,146.3370610219373
132.0,125.35114212206506
107.0,109.1620296660617
102.0,108.06084619403154
88.0,99.84435244957687
83.0,95.16344638100942
76.0,78.48113494167131
71.0,80.89610162033023
80.0,86.8398161959853
79.0,110.81642058123448
113.0,114.71069128176718
124.0,115.87313797128908
131.0,120.7073746970085
113.0,116.48767967794765
132.0,152.16040311967635
137.0,127.70770794300785
141.0,141.72382162803177
156.0,131.52635073730352
148.0,120.08501226343535
143.0,135.31105792642222
161.0,143.62802290153502
143.0,139.64378916564345
153.0,130.1031324982231
132.0,122.67213612768418
94.0,113.61090778626148
126.0,136.27736829407428
119.0,121.79030636518515
100.0,133.440581415635
116.0,132.71805948528058
119.0,127.21095753950418
110.0,107.32845264855264
91.0,116.45158406449147
89.0,124.33166668839733
87.0,112.50098450998664
80.0,127.90967674740295
108.0,134.46025398116473
91.0,113.18200175645975
88.0,106.89824450927244
92.0,105.74704069181887
96.0,102.8015562813097
109.0,100.99442801971094
101.0,96.65067573353738
129.0,188.1627353954168
179.0,108.56863110719917
69.0,93.74463572161679
78.0,101.5261876786214
106.0,121.7812438971415
123.0,108.76908162260534
125.0,96.67938634298396
73.0,116.03776274084214
174.0,163.56050959078783
84.0,106.56932071977373
134.0,165.44432766744438
85.0,94.6391879084584
77.0,106.81545511651274
88.0,112.93722630394132
92.0,104.68213672386266
92.0,89.70519212928849
76.0,98.08280412211306
81.0,115.39622645422003
94.0,93.88765567232012
80.0,107.4996519063629
99.0,102.76265763817617
80.0,90.27855398168786
77.0,104.75206076000218
85.0,112.23060530180891
74.0,88.44758687975504
84.0,100.56998167794524
87.0,86.61357427982931
70.0,88.6978790608746
73.0,92.34828922438562
73.0,94.39754750907628
94.0,110.63493167161387
85.0,80.22666937727669
66.0,85.55213483963232
83.0,99.62869987862199
77.0,90.6818856629934
74.0,102.6624021798765
114.0,105.14408012278756
105.0,103.9930445677202
129.0,127.19347920032851
130.0,132.8882410631948
126.0,124.12061175688953
105.0,123.4513339136839
110.0,92.97384016916347
65.0,80.53519005151702
84.0,90.16162950972455
70.0,79.67360226477516
74.0,85.58927924947511
76.0,76.07024818416575
112.0,79.31246477577932
80.0,87.13734889626285
106.0,94.22501790408963
105.0,83.4539544899242
110.0,90.96446883069662
82.0,68.68400467512359
69.0,65.92994022981895
58.0,82.42733192315225
68.0,88.95549888663581
77.0,96.83695928739549
82.0,89.49735057156165
52.0,76.08322883944221
48.0,70.43240632681906
47.0,72.57607335012881
57.0,72.72995246835433
48.0,75.19258138530438
104.0,80.65315706728207
51.0,81.90069242316707
101.0,87.85387152937864
121.0,86.7169863865721
122.0,86.80907874135579
108.0,99.0046821066831
100.0,96.69897812713528
146.0,104.38659736540615
70.0,85.40912502919095
75.0,89.6185060672436
105.0,87.41218825870679
76.0,75.79044767744368
76.0,98.88996199161528
111.0,107.75906931829782
150.0,108.40941177399048
103.0,86.77707750241068
78.0,91.46612813617965
81.0,82.74569768138485
89.0,81.42098597007612
100.0,92.9233007156273
96.0,85.85643129289954
105.0,94.03538272550176
95.0,89.01090158066668
120.0,108.98097804173815
106.0,99.24857691974582
126.0,119.3390919549773
135.0,135.01683573459462
114.0,98.87623405504546
93.0,70.22051823601838
99.0,73.80202912609943
103.0,76.93896548776209
105.0,76.96852549131944
116.0,84.67633041355268
106.0,81.32855280924696
109.0,112.54320534543874
122.0,102.32746331785465
110.0,98.06350122168558
72.0,87.0325765009762
78.0,115.6130178134579
145.0,80.87806043117646
108.0,137.7247379479438
141.0,109.77006584803301
114.0,90.94791664309864
92.0,83.97972191095707
87.0,81.83639553267716
92.0,73.70082241552734
89.0,73.95597199973602
86.0,79.47215994489514
75.0,78.70599414159514
64.0,72.13727225480886
61.0,90.5481479692805
80.0,89.75572542984905
75.0,88.39048707715357
73.0,96.33461086280062
71.0,84.0870151407421
69.0,86.77051606783681
81.0,103.58622981897003
67.0,102.54011476327882
86.0,118.97517136426319
121.0,173.82963940609392
306.0,257.94925549878695
208.0,134.4739695628868
83.0,102.7940650144724
84.0,99.88956534319517
141.0,168.75934567221464
133.0,113.1645903992719
76.0,95.07382958362545
91.0,143.53328365918586
222.0,204.045695426843
261.0,184.88073761337475
229.0,193.27758355450283
273.0,211.78244236002982
294.0,240.2422118844455
253.0,178.15586241607667
230.0,175.1058697640175
192.0,134.23819455337235
77.0,90.28025399312736
76.0,98.55814791119931
92.0,73.8635930170625
84.0,79.58324883815138
57.0,106.34750341900032
122.0,124.87424757713518
90.0,78.12675918830087
63.0,81.089183378747
47.0,68.7229334375943
56.0,88.3337828507172
60.0,84.64165435208379
64.0,104.25061146681936
110.0,122.55246473015488
86.0,101.40458762120385
77.0,119.2593402344131
80.0,100.42837085614325
63.0,88.90253071097816
53.0,74.43259455324537
48.0,69.15758992949722
60.0,70.23448510366921
49.0,72.01537095345374
56.0,89.80983591695734
71.0,95.11413307919864
93.0,124.48231296444085
107.0,115.83920414862375
76.0,91.75361286606066
69.0,94.58222240506478
61.0,85.46182082122519
56.0,94.60459524640243
72.0,97.28356458708014
62.0,80.87366682416933
52.0,93.79296818552743
68.0,108.19128680396206
70.0,95.90690463857388
59.0,90.43975299289438
62.0,105.15689440150176
92.0,110.5103605017713
83.0,116.4275460153655
106.0,134.15734918198675
126.0,148.47230391172985
134.0,133.0135043524155
92.0,117.88091185252507
99.0,117.1843974817374
99.0,123.12382270237369
110.0,135.2515424599732
77.0,95.04351098216651
65.0,102.23387628310208
92.0,116.72988506158964
83.0,101.17134821031095
84.0,113.30632584262055
70.0,87.38593496001207
57.0,81.94489354461955
74.0,94.1455807164578
64.0,89.92672188715335
62.0,78.33447845642175
61.0,73.70602753928159
55.0,99.54721851761872
73.0,114.53259400494989
79.0,113.92183863946607
74.0,105.12965590898311
72.0,104.88785832533118
83.0,125.78495153205262
140.0,155.03469648839328
230.0,226.56415618836064
168.0,119.74135554446832
74.0,103.97155339067976
62.0,106.24719163175864
65.0,103.42107169161484
67.0,103.77100427324001
69.0,110.96736164317721
85.0,120.35326056863192
93.0,120.36921174808441
104.0,138.26849345978493
123.0,147.02556286588867
110.0,125.81580578075902
87.0,110.75183420488796
78.0,116.64488966081728
85.0,124.68470399035537
84.0,118.74432091906395
87.0,105.99299313445253
78.0,102.79346642867311
63.0,94.33918492783081
55.0,94.34036132102024
63.0,104.19917806377956
74.0,108.1920674433504
94.0,107.46207317365072
89.0,107.82910131126728
75.0,96.85669892534695
64.0,86.73293483030295
61.0,90.29631766882333
58.0,95.82599460342136
69.0,92.64186362125349
81.0,97.90044760965043
93.0,122.7162116320109
118.0,137.4065894184667
121.0,128.28370503815296
82.0,97.45374855299707
72.0,95.92449753411891
85.0,108.12598170318986
84.0,111.09062949966686
77.0,104.51611647591066
75.0,102.06039721316503
76.0,84.89588086727997
65.0,92.94480070089455
77.0,93.1620646912747
81.0,97.03477390503606
84.0,98.796968540662
83.0,103.31932580469717
75.0,100.58996941668606
72.0,108.78664817500498
80.0,101.13666853964483
76.0,111.95669723599505
96.0,116.78175045369818
84.0,93.54563734135988
77.0,80.79633678530416
61.0,77.9164245290679
69.0,83.72933440371335
57.0,70.83703699017019
65.0,77.35810738434974
61.0,79.89301318833748
76.0,71.44747974417466
65.0,78.897886843302
72.0,95.36988809318173
74.0,102.92017999166079
79.0,102.60606145483396
66.0,100.34161089198575
76.0,103.13088115338648
92.0,104.21851424419899
88.0,108.67898037937799
95.0,90.67605529130205
80.0,91.2378306230619
71.0,100.70309446963091
73.0,89.9059118235048
57.0,77.36114407566731
58.0,74.41072256871757
54.0,86.9207914504201
59.0,78.498729625677
55.0,81.92880167335886
53.0,80.47007494501503
50.0,83.87328300975997
60.0,86.04181880684868
75.0,89.40378621502427
74.0,86.2930208058391
72.0,77.97824039966666
67.0,72.53096006275194
66.0,73.36097606069532
57.0,63.75683179258127
55.0,60.11512253642812
55.0,63.50746173754551
55.0,65.38588602336984
80.0,102.26701526788297
60.0,71.54130021398763
59.0,68.09891354298074
64.0,73.56216646365925
65.0,72.16726488613378
62.0,66.55536858330665
65.0,72.6485439192283
65.0,56.019227508828216
56.0,57.52273555117844
59.0,55.951097027729666
59.0,57.27165164813013
61.0,59.93915546186704
60.0,62.35655491429767
56.0,57.61101672861261
58.0,58.29895872902054
67.0,63.229090936643274
66.0,64.84826805241676
60.0,61.12643320237721
68.0,55.70054708657059
69.0,63.27834284631942
70.0,63.539395605152
71.0,68.69407009461159
70.0,65.02353885797999
71.0,63.830510994155404
66.0,56.352841780926624
81.0,72.18019707171177
78.0,64.68145595447007
73.0,62.91564800080804
76.0,65.13636926054122
65.0,59.51918580014999
69.0,61.238679500140215
66.0,58.411086076992866
68.0,60.61229353518024
69.0,67.23629103881485
77.0,62.04513444601184
70.0,77.77442121605168
82.0,85.2636169823221
68.0,62.59865998959508
76.0,77.71063727431093
82.0,92.11047140499906
90.0,93.6598886458817
92.0,93.42994515149708
102.0,89.39347690854508
77.0,82.01025673200661
81.0,87.45606357308854
79.0,89.24125341022906
79.0,89.36213547623963
77.0,81.21529326785199
79.0,94.3082155245255
112.0,110.40073751669517
105.0,101.96135759928761
88.0,78.3286720838258
101.0,105.107002741051
95.0,83.58949219334504
76.0,84.09733051872513
99.0,82.05643938426459
81.0,82.72584537130595
92.0,110.35298835378123
128.0,87.13297945482282
85.0,88.62571635083887
87.0,88.32224063382924
80.0,93.18696091145654
106.0,92.22196561720376
169.0,192.21989113580122
112.0,84.52370823256096
80.0,83.76748742121954
79.0,84.71368967861832
86.0,90.95011525207845
96.0,103.09964138326731
112.0,103.27203451136369
109.0,98.19394934844651
152.0,175.03789403769144
140.0,95.04927585747575
106.0,95.1399862162352
109.0,91.68078583568666
102.0,100.17677654296931
108.0,95.52288296429134
95.0,92.32529481872317
95.0,99.02944822860353
98.0,95.88134466882806
104.0,87.74917112865326
110.0,95.98329920631673
92.0,79.79499650679374
65.0,79.62646287266995
66.0,85.25897894949175
60.0,88.97154627440024
62.0,81.18296695849364
64.0,94.62914703815763
76.0,121.23428697056967
82.0,106.86233615282092
68.0,93.68433792263106
67.0,88.174890238385
58.0,70.23664456685387
53.0,92.86555199213439
73.0,111.6516432746409
75.0,113.49339317982106
72.0,104.51286799205862
66.0,103.48430436965377
